18,0.2849532,0.208690333,0.672461699,-1.72221508,-0.696647527,1.347453732,1.692720683,1.304194847,0.315974683,0.447568596,1.343920545,-0.922129451
19,0.559355091,-0.221680302,0.41434416,-0.535362001,0.220637847,-1.762766013,2.072180334,2.156851425,-0.489421308,-0.007464374,2.541202928,-0.497750216
20,-2.524498429,-6.090077314,-0.104977985,7.08072304,7.423954175,-2.672354846,-2.570134883,-1.183632293,5.284164973,6.791021031,-3.201517152,-5.803998359
21,-0.235087276,-1.199305883,0.713416514,0.781894371,1.990225651,3.575579472,3.677931577,-1.124274468,-2.018449223,0.311299279,2.557794666,0.013509309
22,0.650185018,-1.032943511,-1.811147581,-0.129978623,2.609919833,2.083514767,0.970494843,-0.19863644,-0.415699547,0.183646761,1.55983373,2.551129801
23,3.945993443,5.610618802,-1.089558604,-6.000812772,3.878355218,6.581591907,0.611920186,-5.568329448,-0.516294679,7.405700348,5.713662795,-4.160239586
24,-1.84788451,0.205299838,2.156361316,1.655501767,0.653312668,0.07088425,2.030960601,0.879542968,0.621531836,1.565238576,1.077736061,1.329703644
25,-4.457087814,0.601247549,5.876656887,5.82947639,1.238824084,-4.323422539,-4.631670754,-0.113441408,5.027054887,5.993193725,3.092537437,-3.040628706
26,-5.358232131,-5.322697585,0.356220165,4.972706556,7.21530512,-2.181103504,-4.164303037,-4.41859947,1.854702919,6.450723677,1.536676745,-3.586588769
27,-0.226379389,-1.533199757,1.224351853,2.742005917,-1.027439969,-1.028277149,0.770462766,0.998794854,2.319888411,-0.531607077,1.746494309,0.163351569
28,1.031277101,0.579957071,-0.705035633,0.621412219,2.070238509,0.284309183,1.365668573,0.619660083,-0.216028774,0.209934526,0.923729312,0.18724646
29,0.149580695,-0.227173155,-0.132727234,0.764508179,0.245317206,0.512248051,-0.916634233,0.578930272,1.746512381,1.585347522,1.388291059,0.31918855
30,-1.359456401,-0.401391704,0.444083866,1.316144087,1.492032352,-1.736544569,0.415335094,0.48769943,-0.369823687,2.480564556,1.432076128,-0.706765577
31,-5.792042853,-3.039615716,4.610252125,8.899740968,2.126899193,-4.819170965,-3.169030687,1.786035399,6.968835391,2.918261932,-4.921170602,-5.70669895
32,0.283184384,1.134565756,3.221600327,2.400120023,0.329752968,0.836678723,2.024402212,1.582962215,1.253771101,3.20581435,1.076668752,-0.401258172
33,-0.394214882,-0.307801835,0.537253351,1.750458877,1.490318521,-1.202306792,1.626784468,-1.66200928,0.733194573,0.158572604,-0.748282985,-0.432216826
34,1.416260943,0.361158921,-2.613498373,-1.913337686,1.133816653,1.413743446,3.043347914,-1.260329833,-3.728420461,3.031805262,0.704654244,2.501835803
35,-0.422963827,0.530094351,0.331220434,0.889869225,0.532267512,1.325683899,-0.05243158,-0.894453494,-0.052558327,-0.970402848,0.510196689,-0.762076786
36,-4.596961713,-3.053889191,-0.05625171,5.228167664,7.053845686,-0.4744404,-1.267167353,-3.949168902,-2.719547992,2.822074239,7.354656259,4.675416594
37,-3.041885941,-2.902125387,4.621923689,2.239571167,-1.457917615,-4.290692741,6.34350053,2.583499897,-3.362242554,-2.130702455,3.10681389,4.988115741
38,3.742354678,2.766110875,-2.398989928,-2.538316149,-2.457131383,2.857816263,4.527598386,0.138987693,-2.55589497,-1.374413218,2.481161186,3.73508688
39,0.218406048,-0.060107284,-1.156624175,-0.77238188,0.419584909,-0.897861245,0.519275022,-0.5549557,-0.252793113,1.225208576,1.312479193,0.277137706
40,-3.330354289,-0.701112501,4.484726977,3.295912811,2.828451016,-1.520090807,-2.0316793,-2.317468506,1.49930028,3.578283702,3.876679096,-0.700165473
41,-0.083348881,1.38704721,0.35888436,-0.083377249,-0.14409149,0.194905385,1.951670982,-0.839061618,-0.967826004,1.322821462,2.803250457,-0.089593346
42,-0.34568865,-0.208506682,2.263789443,1.065092386,0.576490158,0.412289487,1.737106262,0.133592521,2.044646805,2.041442467,-0.170303143,0.160704213
43,3.015217431,0.950191868,0.243223481,-1.724774257,-0.221823555,0.472067019,3.101528826,1.853476565,-1.505188066,-1.08371206,-1.190113985,0.428114956
44,-1.125050756,-0.068301817,4.431916941,1.907782558,-0.848805839,-2.5105868,0.963875151,1.17217145,0.665698748,-0.69288989,-1.007996243,-2.349008986
45,-2.557440614,5.003393601,5.448393337,1.733440624,-3.985424625,-6.929557298,2.237364059,6.543856283,4.754395521,-2.091091763,-7.094590331,-1.766708577
46,0.706411671,0.179952723,1.595999691,-0.744548854,1.087604549,-0.613893057,1.413032297,-0.595402767,2.362583748,-1.113546851,0.276160941,-0.235127195
47,1.18159379,3.405111384,3.16742689,-1.528074875,-1.783804137,-1.781692059,3.294275449,2.472314643,0.570290042,0.459014665,-2.893661047,-1.046502549
48,0.502089208,-0.291994776,0.594623142,-0.617327506,1.525248685,-0.477791798,0.284319691,1.086756386,1.366381574,1.252254714,-0.348332333,-1.642565125
49,-0.589208204,-0.08622356,0.638090291,0.792085878,0.841956101,-0.271224442,-0.155098347,-0.933966204,0.419006702,-0.28895379,2.028720147,-1.519710039
50,-1.245726852,2.803231884,0.927259287,0.061050751,-1.636943315,0.176339629,3.264235264,1.503354422,-0.074370991,-2.271560254,0.36511877,4.714597011
51,-0.692305262,1.248861221,0.010402148,-1.23164121,0.488367563,0.456982588,0.380730439,2.853546628,0.048217208,0.349883683,-0.073489226,0.427732716
52,2.640342558,-0.961774332,-0.166792761,1.192312834,2.900615035,-2.435407405,-1.665799697,3.078275,2.532843844,-0.474368587,-2.767683072,1.847983441
53,-2.104871615,0.158189667,-0.70236881,0.991953074,1.784088641,-1.424833453,0.02097286,1.087456349,0.346333681,-0.17387816,-0.652170511,-0.224160779
54,-0.955102746,1.614117318,1.171698214,1.800778305,1.681666208,0.136114237,0.710012808,-1.05438134,0.88532882,0.844933208,0.386711552,0.19537807
55,-6.97335168,-4.134966585,3.460152643,7.764232343,4.03604848,-4.223103586,-7.276459296,-0.087865756,5.395771058,6.612512452,1.298554831,-4.658471927
56,2.430394048,5.671428072,4.215371124,2.305234618,-1.114994068,-6.660228894,-1.260973448,1.358270771,5.619105448,7.334665997,5.251660945,0.193558755
57,-0.565181379,-0.837266305,1.034894397,0.184246167,-0.984187825,-1.187071373,-0.559965562,-0.733331069,0.789192933,0.114858753,2.759193756,-0.795105741
58,0.48245535,-0.862299429,-0.138975966,0.418068219,0.506466685,0.299218393,1.594874561,-1.399532704,-0.852234667,1.627428252,1.285886301,-1.154321239
59,-0.164491439,0.921425581,1.10261902,0.713999415,1.77858993,0.287449857,-0.843181894,0.727142026,-0.694473113,2.622517972,0.688449974,-1.61921382
60,0.224602014,-3.479325213,-0.499446401,2.732070617,1.291866152,2.329617234,0.551637788,-5.479579033,-2.143062981,2.761081425,5.525047034,0.069948945
61,-0.986232674,-0.484148213,1.929818281,1.306061828,0.245336081,-1.517984026,1.311631822,-0.135816086,-0.0037572,0.966998854,-0.249359551,1.285296313
62,0.437068793,-0.035095793,1.722122885,3.459610357,2.818385187,-0.659059453,1.148676291,0.605280179,0.412141636,3.114670178,0.559241594,0.379568988
63,1.357257092,3.774735238,3.319385048,0.744334437,-2.735669087,-2.945483722,-0.011659448,1.328794268,3.710699464,3.265329053,0.892833671,-0.846600192
64,-0.705977859,-1.826724801,-0.714925295,1.625821143,1.10795485,1.533451887,0.839868267,-0.637750992,1.49669141,2.023656011,1.6370794,-0.362590936
65,4.545085723,5.953794278,1.044379491,-3.466182727,-3.522554103,0.922435823,6.362623224,2.247489888,-3.514519146,-4.752146661,-1.212864738,4.889083267
66,-1.820931308,-7.350626177,0.275990163,6.343359689,4.959658637,-2.686894145,-4.613750616,-0.240280201,7.824800508,5.540366798,-3.452143241,-6.357417379
67,-3.991015202,-3.137911785,1.679107445,4.349103791,5.59711355,1.845757887,-0.731115135,-2.883721168,-2.778938432,-0.082918666,0.661309302,4.665960211
68,-1.924999853,-0.943167931,2.531889457,1.970886935,-0.453808279,-0.427318484,1.132365549,2.1361051,0.420042723,-1.352341627,2.071061115,2.404443305
69,-2.500788081,3.638810999,7.339438459,5.252999977,1.5421138,-6.04904316,-3.646654458,-2.678364991,4.080965131,8.604978308,3.451870214,-2.472504454
70,1.393492535,-0.020123945,1.051082157,0.195944896,2.162294341,-0.345418001,0.198816157,0.617984454,-1.035824443,4.051775009,0.912447889,1.799041208
71,0.195316161,0.227624688,-0.59913324,0.389119131,1.978690287,-0.055782982,1.745431917,-0.197257044,-0.019433436,1.913910096,1.674126082,-0.259874465
72,2.926025258,0.238242911,1.528151997,1.773727935,-0.822869695,1.759598004,-0.454914847,1.403449837,0.21736436,0.843535743,0.587496577,0.428484663
73,-2.193109562,-0.670224307,1.40971335,0.804021174,0.908203241,-0.716809346,-0.170562751,-1.520770445,1.269211875,0.085762912,0.652594988,-0.387593096
74,0.661612247,0.946315248,-0.581370224,1.068226743,1.979191327,0.038456324,-0.478121742,0.13883941,1.073097539,0.83520639,1.651765414,-0.203859999
75,2.20857251,-1.648638081,1.363216498,-0.834709275,1.705668239,-0.2650312,1.154925428,-0.544891073,-0.219753316,0.814591114,1.025097313,-0.516785247
76,-1.50219885,0.557747423,0.307550667,1.533798543,1.047457554,-2.172231475,1.606366545,0.096729045,-0.359172259,1.401403787,0.905399377,0.798258166
77,-0.131007198,-5.690629007,-2.000364418,2.392531795,5.802186456,1.110826648,-3.403862664,-4.358266077,1.37282441,3.752721622,2.919644379,-2.590131388
78,1.151375083,-0.73914288,1.959839806,1.589745196,1.914276295,-0.60254796,1.247769754,-0.20339302,1.409902903,-0.311094109,1.504800029,2.04616016
79,3.320992818,-0.181604433,-3.553807125,-5.288081744,-3.08794787,1.580734782,6.714765524,6.218041595,4.208675803,-1.784462838,-5.24254901,-6.67049862
80,-2.221989792,3.271389396,7.371292334,5.005497902,0.00368215,-6.810392192,-3.820379909,0.059967829,4.540257128,7.47513802,4.40009397,-2.744041103
81,0.326364617,0.957579346,-0.444618353,-0.387856442,0.081167546,-1.890252093,-0.045616148,1.280359544,0.103092471,2.095939108,0.683110864,-0.138189346
82,-0.881317415,2.006264899,7.496114666,3.295909597,-1.852630009,-6.717646173,0.861595728,5.43090023,5.381817005,3.837598178,-2.972039211,-4.576775456
83,2.896719728,0.796226843,-1.931202956,-2.022028589,-2.085858715,0.958420694,3.187972116,3.778741542,-0.728213522,-0.440934458,-2.68618141,-4.521544416
84,3.504042508,3.289888546,4.725915657,-0.451428901,-2.371287966,-2.662916403,-1.980177828,1.670352472,4.081619949,5.957037925,3.123163673,0.41092236
85,-1.565750034,-1.522963075,1.323735526,2.463871323,0.609352672,-0.062011442,2.872301629,1.638608456,-1.857923302,1.294480781,1.626197105,-0.785643776
86,-3.590758248,1.548172058,4.868999064,0.804855026,-2.748321773,0.041271665,4.619578428,3.390776908,-3.686336725,-3.154068664,4.088680287,3.339643936
87,1.287467406,1.343846105,2.728529522,2.067277745,0.213194103,-2.160845306,1.556043852,1.161497272,1.443272708,3.823524575,1.795424102,-1.431263508
88,0.394067734,1.771421534,0.512655094,2.019803101,0.799468647,0.00370703,1.127615197,0.925492578,0.211658276,0.569304244,0.509613828,1.324733067
89,0.166116794,5.420491814,5.60580712,-3.749872936,-3.580724057,-1.584055263,6.352610461,5.032600095,-4.301797659,-5.35945536,-1.026571468,4.867193484
90,-2.163776954,-2.82510728,3.645992511,4.18106599,-2.256934713,-4.824155934,1.630019173,2.865429335,1.291919583,-2.321131673,-1.757880379,4.621263825
91,7.05016594,-0.668655777,-4.83871615,-3.49774453,4.948139941,2.889719044,-0.789794624,-5.190616131,1.636331159,5.017970486,1.973168981,-6.970143607
92,0.579021099,0.960487627,1.379557054,-1.011599068,1.846804679,0.21704288,3.03610618,-0.416864819,2.779812478,1.829961538,1.425243452,0.561826811
93,2.702027981,6.797642905,3.385486353,-4.076331004,-3.421064201,0.797289206,8.71454327,5.548121043,-3.109422093,-5.423904747,-0.807407257,4.43446868
94,-0.828607677,1.81736983,0.69851133,1.908711534,1.3705639,-0.772285759,1.498318393,-0.756999166,-1.607696797,0.644659246,0.605775221,2.317333159
95,-1.240884059,0.876857316,1.145007973,-0.062168934,1.641512604,1.431351442,1.848642692,-0.791856713,0.469147067,1.110152908,0.982387607,1.448532879
96,-4.227178573,0.209017332,4.688331659,8.214636181,4.54601401,-1.686757844,-6.44626428,-5.203391138,-2.197155217,3.020350833,7.937784604,6.055147168
97,-6.696840564,-3.396210877,2.725199623,9.028598469,5.087069832,0.551215569,-1.841569612,-7.48544066,-4.134997902,3.312846095,6.451504369,5.561171166
98,-3.156038261,-6.231641335,-1.492419162,-1.791505632,4.094073903,4.289514857,2.537597486,-1.524541944,-4.140553831,-1.815466287,1.030889122,4.60856709
99,0.247235664,0.450257851,0.73433378,1.471277689,0.266976503,-0.496444089,1.229705968,1.00101252,-0.828649957,1.811114921,-0.418900955,0.867036455
100,1.115063716,1.125286543,1.661628613,0.010874546,1.93609858,-0.616778721,1.281618297,-0.273283283,0.050375192,1.17832334,1.56934917,0.46689242
