LumiCycle: E6 (Raw)
Date,Time (hr:min),Time (days),counts/sec, baseline 
12/16/2016,18:40,001.77778,00431.253,00571.676
12/16/2016,18:50,001.78472,00447.063,00573.170
12/16/2016,19:00,001.79167,00463.850,00574.624
12/16/2016,19:10,001.79861,00484.590,00575.975
12/16/2016,19:20,001.80556,00501.282,00577.301
12/16/2016,19:30,001.81250,00514.792,00578.627
12/16/2016,19:40,001.81944,00535.021,00579.786
12/16/2016,19:50,001.82639,00555.680,00580.948
12/16/2016,20:00,001.83333,00574.536,00582.069
12/16/2016,20:10,001.84028,00592.948,00583.159
12/16/2016,20:20,001.84722,00610.257,00584.184
12/16/2016,20:30,001.85417,00634.427,00585.083
12/16/2016,20:40,001.86111,00651.599,00586.079
12/16/2016,20:50,001.86806,00670.714,00586.925
12/16/2016,21:00,001.87500,00691.378,00587.710
12/16/2016,21:10,001.88194,00716.025,00588.490
12/16/2016,21:20,001.88889,00730.235,00589.282
12/16/2016,21:30,001.89583,00753.946,00590.006
12/16/2016,21:40,001.90278,00768.696,00590.800
12/16/2016,21:50,001.90972,00793.112,00591.495
12/16/2016,22:00,001.91667,00803.426,00592.255
12/16/2016,22:10,001.92361,00827.000,00592.939
12/16/2016,22:20,001.93056,00842.382,00593.677
12/16/2016,22:30,001.93750,00857.925,00594.378
12/16/2016,22:40,001.94444,00878.915,00595.030
12/16/2016,22:50,001.95139,00889.934,00595.817
12/16/2016,23:00,001.95833,00908.516,00596.519
12/16/2016,23:10,001.96528,00913.412,00597.325
12/16/2016,23:20,001.97222,00932.270,00598.060
12/16/2016,23:30,001.97917,00938.730,00598.912
12/16/2016,23:40,001.98611,00952.328,00599.752
12/16/2016,23:50,001.99306,00961.221,00600.651
12/16/2016,00:00,002.00000,00964.841,00601.573
12/17/2016,00:10,002.00694,00971.664,00602.525
12/17/2016,00:20,002.01389,00982.122,00603.437
12/17/2016,00:30,002.02083,00987.756,00604.458
12/17/2016,00:40,002.02778,00983.394,00605.588
12/17/2016,00:50,002.03472,00987.397,00606.666
12/17/2016,01:00,002.04167,00988.247,00607.848
12/17/2016,01:10,002.04861,00982.915,00609.096
12/17/2016,01:20,002.05556,00984.031,00610.345
12/17/2016,01:30,002.06250,00979.114,00611.673
12/17/2016,01:40,002.06944,00980.613,00613.006
12/17/2016,01:50,002.07639,00981.951,00614.379
12/17/2016,02:00,002.08333,00973.293,00615.884
12/17/2016,02:10,002.09028,00966.291,00617.409
12/17/2016,02:20,002.09722,00954.972,00619.022
12/17/2016,02:30,002.10417,00948.285,00620.694
12/17/2016,02:40,002.11111,00945.987,00622.402
12/17/2016,02:50,002.11806,00936.922,00624.216
12/17/2016,03:00,002.12500,00928.341,00626.096
12/17/2016,03:10,002.13194,00923.176,00627.983
12/17/2016,03:20,002.13889,00915.046,00629.904
12/17/2016,03:30,002.14583,00900.144,00632.021
12/17/2016,03:40,002.15278,00890.241,00634.151
12/17/2016,03:50,002.15972,00879.284,00636.357
12/17/2016,04:00,002.16667,00872.548,00638.623
12/17/2016,04:10,002.17361,00862.121,00640.995
12/17/2016,04:20,002.18056,00847.110,00643.443
12/17/2016,04:30,002.18750,00842.779,00645.852
12/17/2016,04:40,002.19444,00822.428,00648.559
12/17/2016,04:50,002.20139,00815.532,00651.155
12/17/2016,05:00,002.20833,00806.558,00653.848
12/17/2016,05:10,002.21528,00793.319,00656.653
12/17/2016,05:20,002.22222,00780.720,00659.553
12/17/2016,05:30,002.22917,00765.177,00662.442
12/17/2016,05:40,002.23611,00762.989,00665.338
12/17/2016,05:50,002.24306,00742.869,00668.439
12/17/2016,06:00,002.25000,00731.981,00671.518
12/17/2016,06:10,002.25694,00724.439,00674.608
12/17/2016,06:20,002.26389,00710.822,00677.800
12/17/2016,06:30,002.27083,00697.026,00681.083
12/17/2016,06:40,002.27778,00682.534,00684.311
12/17/2016,06:50,002.28472,00673.927,00687.613
12/17/2016,07:00,002.29167,00662.355,00690.937
12/17/2016,07:10,002.29861,00648.352,00694.315
12/17/2016,07:20,002.30556,00639.714,00697.632
12/17/2016,07:30,002.31250,00633.662,00700.888
12/17/2016,07:40,002.31944,00615.603,00704.285
12/17/2016,07:50,002.32639,00606.519,00707.599
12/17/2016,08:00,002.33333,00595.655,00710.881
12/17/2016,08:10,002.34028,00587.718,00714.069
12/17/2016,08:20,002.34722,00575.435,00717.206
12/17/2016,08:30,002.35417,00561.486,00720.378
12/17/2016,08:40,002.36111,00560.029,00723.437
12/17/2016,08:50,002.36806,00544.026,00726.521
12/17/2016,09:00,002.37500,00532.865,00729.498
12/17/2016,09:10,002.38194,00526.320,00732.377
12/17/2016,09:20,002.38889,00513.281,00735.228
12/17/2016,09:30,002.39583,00509.945,00737.922
12/17/2016,09:40,002.40278,00500.922,00740.539
12/17/2016,09:50,002.40972,00493.576,00743.071
12/17/2016,10:00,002.41667,00483.082,00745.524
12/17/2016,10:10,002.42361,00477.454,00747.900
12/17/2016,10:20,002.43056,00475.355,00750.085
12/17/2016,10:30,002.43750,00465.172,00752.287
12/17/2016,10:40,002.44444,00458.259,00754.334
12/17/2016,10:50,002.45139,00453.206,00756.219
12/17/2016,11:00,002.45833,00446.007,00758.028
12/17/2016,11:10,002.46528,00444.212,00759.659
12/17/2016,11:20,002.47222,00439.450,00761.254
12/17/2016,11:30,002.47917,00438.155,00762.722
12/17/2016,11:40,002.48611,00438.901,00764.004
12/17/2016,11:50,002.49306,00434.282,00765.248
12/17/2016,12:00,002.50000,00429.625,00766.324
12/17/2016,12:10,002.50694,00430.852,00767.302
12/17/2016,12:20,002.51389,00427.888,00768.259
12/17/2016,12:30,002.52083,00432.878,00768.949
12/17/2016,12:40,002.52778,00432.510,00769.651
12/17/2016,12:50,002.53472,00428.652,00770.328
12/17/2016,13:00,002.54167,00438.156,00770.815
12/17/2016,13:10,002.54861,00439.995,00771.262
12/17/2016,13:20,002.55556,00443.321,00771.642
12/17/2016,13:30,002.56250,00445.472,00771.911
12/17/2016,13:40,002.56944,00450.099,00772.152
12/17/2016,13:50,002.57639,00453.980,00772.296
12/17/2016,14:00,002.58333,00464.441,00772.266
12/17/2016,14:10,002.59028,00466.576,00772.247
12/17/2016,14:20,002.59722,00476.346,00772.170
12/17/2016,14:30,002.60417,00487.393,00772.095
12/17/2016,14:40,002.61111,00494.512,00771.947
12/17/2016,14:50,002.61806,00505.409,00771.709
12/17/2016,15:00,002.62500,00515.629,00771.520
12/17/2016,15:10,002.63194,00523.035,00771.244
12/17/2016,15:20,002.63889,00528.170,00770.965
12/17/2016,15:30,002.64583,00554.161,00770.474
12/17/2016,15:40,002.65278,00558.787,00770.183
12/17/2016,15:50,002.65972,00574.248,00769.773
12/17/2016,16:00,002.66667,00590.658,00769.377
12/17/2016,16:10,002.67361,00609.302,00768.957
12/17/2016,16:20,002.68056,00618.653,00768.554
12/17/2016,16:30,002.68750,00632.239,00768.121
12/17/2016,16:40,002.69444,00657.790,00767.543
12/17/2016,16:50,002.70139,00668.924,00767.117
12/17/2016,17:00,002.70833,00687.234,00766.596
12/17/2016,17:10,002.71528,00702.928,00766.067
12/17/2016,17:20,002.72222,00728.241,00765.476
12/17/2016,17:30,002.72917,00735.421,00765.035
12/17/2016,17:40,002.73611,00758.102,00764.562
12/17/2016,17:50,002.74306,00779.385,00764.012
12/17/2016,18:00,002.75000,00800.478,00763.505
12/17/2016,18:10,002.75694,00818.848,00763.020
12/17/2016,18:20,002.76389,00838.293,00762.553
12/17/2016,18:30,002.77083,00864.095,00762.073
12/17/2016,18:40,002.77778,00871.244,00761.779
12/17/2016,18:50,002.78472,00898.151,00761.333
12/17/2016,19:00,002.79167,00914.126,00760.974
12/17/2016,19:10,002.79861,00936.245,00760.603
12/17/2016,19:20,002.80556,00953.625,00760.293
12/17/2016,19:30,002.81250,00964.134,00760.009
12/17/2016,19:40,002.81944,00985.841,00759.665
12/17/2016,19:50,002.82639,01003.140,00759.405
12/17/2016,20:00,002.83333,01017.390,00759.250
12/17/2016,20:10,002.84028,01025.729,00759.150
12/17/2016,20:20,002.84722,01032.381,00759.090
12/17/2016,20:30,002.85417,01053.084,00758.991
12/17/2016,20:40,002.86111,01073.515,00758.942
12/17/2016,20:50,002.86806,01079.638,00758.976
12/17/2016,21:00,002.87500,01088.288,00759.073
12/17/2016,21:10,002.88194,01099.314,00759.237
12/17/2016,21:20,002.88889,01113.533,00759.391
12/17/2016,21:30,002.89583,01114.855,00759.692
12/17/2016,21:40,002.90278,01121.849,00759.951
12/17/2016,21:50,002.90972,01125.983,00760.303
12/17/2016,22:00,002.91667,01135.723,00760.649
12/17/2016,22:10,002.92361,01140.067,00761.134
12/17/2016,22:20,002.93056,01139.465,00761.698
12/17/2016,22:30,002.93750,01149.255,00762.219
12/17/2016,22:40,002.94444,01145.806,00762.892
12/17/2016,22:50,002.95139,01145.347,00763.635
12/17/2016,23:00,002.95833,01143.184,00764.449
12/17/2016,23:10,002.96528,01141.612,00765.307
12/17/2016,23:20,002.97222,01138.340,00766.253
12/17/2016,23:30,002.97917,01142.406,00767.201
12/17/2016,23:40,002.98611,01123.985,00768.350
12/17/2016,23:50,002.99306,01126.870,00769.371
12/17/2016,00:00,003.00000,01111.575,00770.626
12/18/2016,00:10,003.00694,01106.831,00771.893
12/18/2016,00:20,003.01389,01106.463,00773.182
12/18/2016,00:30,003.02083,01086.565,00774.640
12/18/2016,00:40,003.02778,01088.466,00775.998
12/18/2016,00:50,003.03472,01077.074,00777.514
12/18/2016,01:00,003.04167,01066.990,00779.093
12/18/2016,01:10,003.04861,01054.490,00780.713
12/18/2016,01:20,003.05556,01040.906,00782.434
12/18/2016,01:30,003.06250,01024.878,00784.184
12/18/2016,01:40,003.06944,01018.537,00785.966
12/18/2016,01:50,003.07639,01005.143,00787.853
12/18/2016,02:00,003.08333,00988.146,00789.800
12/18/2016,02:10,003.09028,00972.647,00791.791
12/18/2016,02:20,003.09722,00965.009,00793.849
12/18/2016,02:30,003.10417,00955.219,00795.907
12/18/2016,02:40,003.11111,00934.062,00798.124
12/18/2016,02:50,003.11806,00922.573,00800.311
12/18/2016,03:00,003.12500,00919.958,00802.372
12/18/2016,03:10,003.13194,00896.070,00804.648
12/18/2016,03:20,003.13889,00888.145,00806.929
12/18/2016,03:30,003.14583,00870.225,00809.292
12/18/2016,03:40,003.15278,00862.913,00811.558
12/18/2016,03:50,003.15972,00846.701,00813.900
12/18/2016,04:00,003.16667,00838.652,00816.246
12/18/2016,04:10,003.17361,00830.657,00818.564
12/18/2016,04:20,003.18056,00813.444,00820.882
12/18/2016,04:30,003.18750,00798.324,00823.250
12/18/2016,04:40,003.19444,00785.108,00825.599
12/18/2016,04:50,003.20139,00772.257,00827.859
12/18/2016,05:00,003.20833,00758.836,00830.184
12/18/2016,05:10,003.21528,00746.025,00832.487
12/18/2016,05:20,003.22222,00733.623,00834.748
12/18/2016,05:30,003.22917,00724.367,00836.896
12/18/2016,05:40,003.23611,00719.685,00839.020
12/18/2016,05:50,003.24306,00705.096,00841.165
12/18/2016,06:00,003.25000,00690.904,00843.249
12/18/2016,06:10,003.25694,00680.515,00845.225
12/18/2016,06:20,003.26389,00676.654,00847.110
12/18/2016,06:30,003.27083,00667.555,00848.967
12/18/2016,06:40,003.27778,00661.860,00850.681
12/18/2016,06:50,003.28472,00645.164,00852.493
12/18/2016,07:00,003.29167,00638.172,00854.046
12/18/2016,07:10,003.29861,00631.119,00855.582
12/18/2016,07:20,003.30556,00621.013,00857.004
12/18/2016,07:30,003.31250,00609.325,00858.384
12/18/2016,07:40,003.31944,00605.947,00859.600
12/18/2016,07:50,003.32639,00595.356,00860.733
12/18/2016,08:00,003.33333,00598.491,00861.715
12/18/2016,08:10,003.34028,00589.537,00862.754
12/18/2016,08:20,003.34722,00585.792,00863.643
12/18/2016,08:30,003.35417,00581.886,00864.561
12/18/2016,08:40,003.36111,00574.828,00865.261
12/18/2016,08:50,003.36806,00571.093,00865.812
12/18/2016,09:00,003.37500,00566.603,00866.352
12/18/2016,09:10,003.38194,00567.587,00866.701
12/18/2016,09:20,003.38889,00562.736,00867.013
12/18/2016,09:30,003.39583,00557.931,00867.157
12/18/2016,09:40,003.40278,00554.182,00867.274
12/18/2016,09:50,003.40972,00555.714,00867.310
12/18/2016,10:00,003.41667,00553.196,00867.304
12/18/2016,10:10,003.42361,00557.206,00867.115
12/18/2016,10:20,003.43056,00558.041,00866.854
12/18/2016,10:30,003.43750,00560.200,00866.541
12/18/2016,10:40,003.44444,00558.710,00866.114
12/18/2016,10:50,003.45139,00564.697,00865.608
12/18/2016,11:00,003.45833,00568.345,00865.017
12/18/2016,11:10,003.46528,00568.007,00864.451
12/18/2016,11:20,003.47222,00577.147,00863.780
12/18/2016,11:30,003.47917,00580.056,00863.061
12/18/2016,11:40,003.48611,00585.127,00862.285
12/18/2016,11:50,003.49306,00588.776,00861.607
12/18/2016,12:00,003.50000,00599.703,00860.733
12/18/2016,12:10,003.50694,00607.306,00859.873
12/18/2016,12:20,003.51389,00616.178,00859.040
12/18/2016,12:30,003.52083,00617.955,00858.183
12/18/2016,12:40,003.52778,00630.370,00857.318
12/18/2016,12:50,003.53472,00639.403,00856.333
12/18/2016,13:00,003.54167,00645.940,00855.330
12/18/2016,13:10,003.54861,00658.851,00854.300
12/18/2016,13:20,003.55556,00674.234,00853.281
12/18/2016,13:30,003.56250,00679.396,00852.342
12/18/2016,13:40,003.56944,00695.713,00851.330
12/18/2016,13:50,003.57639,00708.416,00850.284
12/18/2016,14:00,003.58333,00717.292,00849.335
12/18/2016,14:10,003.59028,00735.673,00848.293
12/18/2016,14:20,003.59722,00755.308,00847.376
12/18/2016,14:30,003.60417,00762.936,00846.485
12/18/2016,14:40,003.61111,00785.504,00845.475
12/18/2016,14:50,003.61806,00797.836,00844.589
12/18/2016,15:00,003.62500,00799.692,00843.786
12/18/2016,15:10,003.63194,00819.467,00842.831
12/18/2016,15:20,003.63889,00843.471,00841.921
12/18/2016,15:30,003.64583,00850.642,00841.137
12/18/2016,15:40,003.65278,00873.113,00840.258
12/18/2016,15:50,003.65972,00879.768,00839.491
12/18/2016,16:00,003.66667,00904.077,00838.615
12/18/2016,16:10,003.67361,00916.383,00837.921
12/18/2016,16:20,003.68056,00925.897,00837.189
12/18/2016,16:30,003.68750,00944.597,00836.461
12/18/2016,16:40,003.69444,00957.247,00835.819
12/18/2016,16:50,003.70139,00970.386,00835.176
12/18/2016,17:00,003.70833,00990.349,00834.559
12/18/2016,17:10,003.71528,01006.065,00833.992
12/18/2016,17:20,003.72222,01016.119,00833.538
12/18/2016,17:30,003.72917,01028.264,00833.120
12/18/2016,17:40,003.73611,01036.613,00832.729
12/18/2016,17:50,003.74306,01052.324,00832.306
12/18/2016,18:00,003.75000,01065.262,00831.968
12/18/2016,18:10,003.75694,01074.738,00831.740
12/18/2016,18:20,003.76389,01086.308,00831.546
12/18/2016,18:30,003.77083,01096.663,00831.351
12/18/2016,18:40,003.77778,01105.171,00831.212
12/18/2016,18:50,003.78472,01115.558,00831.089
12/18/2016,19:00,003.79167,01114.730,00831.132
12/18/2016,19:10,003.79861,01128.344,00831.094
12/18/2016,19:20,003.80556,01130.878,00831.211
12/18/2016,19:30,003.81250,01140.678,00831.343
12/18/2016,19:40,003.81944,01135.742,00831.674
12/18/2016,19:50,003.82639,01138.525,00831.927
12/18/2016,20:00,003.83333,01147.559,00832.242
12/18/2016,20:10,003.84028,01158.058,00832.545
12/18/2016,20:20,003.84722,01150.121,00833.070
12/18/2016,20:30,003.85417,01160.669,00833.493
12/18/2016,20:40,003.86111,01146.722,00834.139
12/18/2016,20:50,003.86806,01149.193,00834.677
12/18/2016,21:00,003.87500,01152.894,00835.297
12/18/2016,21:10,003.88194,01139.521,00836.129
12/18/2016,21:20,003.88889,01139.379,00836.888
12/18/2016,21:30,003.89583,01129.527,00837.766
12/18/2016,21:40,003.90278,01127.935,00838.665
12/18/2016,21:50,003.90972,01128.504,00839.650
12/18/2016,22:00,003.91667,01122.634,00840.693
12/18/2016,22:10,003.92361,01112.548,00841.815
12/18/2016,22:20,003.93056,01103.250,00842.960
12/18/2016,22:30,003.93750,01096.511,00844.130
12/18/2016,22:40,003.94444,01086.324,00845.362
12/18/2016,22:50,003.95139,01079.007,00846.680
12/18/2016,23:00,003.95833,01063.861,00848.049
12/18/2016,23:10,003.96528,01061.302,00849.391
12/18/2016,23:20,003.97222,01054.127,00850.856
12/18/2016,23:30,003.97917,01037.709,00852.390
12/18/2016,23:40,003.98611,01035.737,00853.903
12/18/2016,23:50,003.99306,01030.007,00855.472
12/18/2016,00:00,004.00000,01011.927,00857.174
12/19/2016,00:10,004.00694,00995.304,00858.814
12/19/2016,00:20,004.01389,00995.736,00860.380
12/19/2016,00:30,004.02083,00984.917,00862.060
12/19/2016,00:40,004.02778,00974.388,00863.807
12/19/2016,00:50,004.03472,00955.745,00865.615
12/19/2016,01:00,004.04167,00939.078,00867.434
12/19/2016,01:00,004.04861,00931.675,00869.177
12/19/2016,01:10,004.05556,00923.056,00870.956
12/19/2016,01:20,004.06250,00910.824,00872.735
12/19/2016,01:30,004.06944,00895.455,00874.587
12/19/2016,01:40,004.07639,00880.703,00876.388
12/19/2016,01:50,004.08333,00877.272,00878.153
12/19/2016,02:00,004.09028,00856.509,00880.031
12/19/2016,02:10,004.09722,00860.198,00881.670
12/19/2016,02:20,004.10417,00844.362,00883.413
12/19/2016,02:30,004.11111,00832.339,00885.156
12/19/2016,02:40,004.11806,00818.847,00886.842
12/19/2016,02:50,004.12500,00808.794,00888.479
12/19/2016,03:00,004.13194,00802.219,00890.144
12/19/2016,03:10,004.13889,00789.092,00891.775
12/19/2016,03:20,004.14583,00782.382,00893.314
12/19/2016,03:30,004.15278,00766.126,00894.921
12/19/2016,03:40,004.15972,00759.053,00896.382
12/19/2016,03:50,004.16667,00744.929,00897.855
12/19/2016,04:00,004.17361,00750.972,00899.102
12/19/2016,04:10,004.18056,00734.730,00900.517
12/19/2016,04:20,004.18750,00727.298,00901.795
12/19/2016,04:30,004.19444,00718.564,00903.009
12/19/2016,04:40,004.20139,00705.680,00904.208
12/19/2016,04:50,004.20833,00703.425,00905.328
12/19/2016,05:00,004.21528,00692.884,00906.354
12/19/2016,05:10,004.22222,00690.640,00907.210
12/19/2016,05:20,004.22917,00685.680,00908.054
12/19/2016,05:30,004.23611,00676.299,00908.860
12/19/2016,05:40,004.24306,00674.508,00909.646
12/19/2016,05:50,004.25000,00669.322,00910.362
12/19/2016,06:00,004.25694,00667.670,00910.932
12/19/2016,06:10,004.26389,00664.036,00911.467
12/19/2016,06:20,004.27083,00658.984,00911.967
12/19/2016,06:30,004.27778,00656.092,00912.329
12/19/2016,06:40,004.28472,00654.562,00912.612
12/19/2016,06:50,004.29167,00650.467,00912.833
12/19/2016,07:00,004.29861,00646.315,00913.006
12/19/2016,07:10,004.30556,00650.425,00913.024
12/19/2016,07:20,004.31250,00649.940,00913.055
12/19/2016,07:30,004.31944,00651.935,00912.986
12/19/2016,07:40,004.32639,00645.267,00912.966
12/19/2016,07:50,004.33333,00649.732,00912.879
12/19/2016,08:00,004.34028,00652.590,00912.680
12/19/2016,08:10,004.34722,00657.146,00912.297
12/19/2016,08:20,004.35417,00657.351,00911.972
12/19/2016,08:30,004.36111,00660.998,00911.554
12/19/2016,08:40,004.36806,00654.762,00911.218
12/19/2016,08:50,004.37500,00664.012,00910.711
12/19/2016,09:00,004.38194,00673.047,00910.146
12/19/2016,09:10,004.38889,00676.679,00909.674
12/19/2016,09:20,004.39583,00679.329,00909.131
12/19/2016,09:30,004.40278,00685.841,00908.529
