LumiCycle: C4 (Raw)
Date,Time (hr:min),Time (days),counts/sec, baseline 
12/16/2016,13:45,001.57292,00368.244,00694.915
12/16/2016,13:55,001.57986,00370.444,00694.944
12/16/2016,14:05,001.58681,00373.034,00695.006
12/16/2016,14:15,001.59375,00376.718,00695.120
12/16/2016,14:25,001.60069,00374.042,00695.462
12/16/2016,14:35,001.60764,00381.393,00695.709
12/16/2016,14:45,001.61458,00384.580,00696.112
12/16/2016,14:55,001.62153,00387.319,00696.582
12/16/2016,15:05,001.62847,00383.458,00697.179
12/16/2016,15:15,001.63542,00392.133,00697.808
12/16/2016,15:25,001.64236,00397.546,00698.385
12/16/2016,15:35,001.64931,00406.919,00699.161
12/16/2016,15:45,001.65625,00413.335,00699.925
12/16/2016,15:55,001.66319,00414.371,00700.803
12/16/2016,16:05,001.67014,00426.223,00701.598
12/16/2016,16:15,001.67708,00430.178,00702.459
12/16/2016,16:25,001.68403,00442.538,00703.245
12/16/2016,16:35,001.69097,00455.731,00704.058
12/16/2016,16:45,001.69792,00466.152,00705.029
12/16/2016,16:55,001.70486,00471.902,00705.926
12/16/2016,17:05,001.71181,00488.814,00706.849
12/16/2016,17:15,001.71875,00503.306,00707.776
12/16/2016,17:25,001.72569,00515.674,00708.690
12/16/2016,17:35,001.73264,00526.536,00709.576
12/16/2016,17:45,001.73958,00545.515,00710.462
12/16/2016,17:55,001.74653,00555.426,00711.395
12/16/2016,18:05,001.75347,00576.301,00712.176
12/16/2016,18:15,001.76042,00588.997,00712.939
12/16/2016,18:25,001.76736,00610.542,00713.693
12/16/2016,18:35,001.77431,00632.649,00714.418
12/16/2016,18:45,001.78125,00643.444,00715.228
12/16/2016,18:55,001.78819,00663.300,00716.000
12/16/2016,19:05,001.79514,00679.055,00716.764
12/16/2016,19:15,001.80208,00705.137,00717.372
12/16/2016,19:25,001.80903,00719.368,00718.046
12/16/2016,19:35,001.81597,00742.639,00718.675
12/16/2016,19:45,001.82292,00766.171,00719.232
12/16/2016,19:55,001.82986,00782.110,00719.862
12/16/2016,20:05,001.83681,00800.455,00720.395
12/16/2016,20:15,001.84375,00832.232,00720.860
12/16/2016,20:25,001.85069,00842.892,00721.527
12/16/2016,20:35,001.85764,00870.590,00721.960
12/16/2016,20:45,001.86458,00884.126,00722.541
12/16/2016,20:55,001.87153,00905.082,00723.077
12/16/2016,21:05,001.87847,00917.207,00723.657
12/16/2016,21:15,001.88542,00945.256,00724.113
12/16/2016,21:25,001.89236,00960.922,00724.686
12/16/2016,21:35,001.89931,00978.148,00725.228
12/16/2016,21:45,001.90625,00988.447,00725.882
12/16/2016,21:55,001.91319,01006.049,00726.561
12/16/2016,22:05,001.92014,01021.580,00727.228
12/16/2016,22:15,001.92708,01029.862,00727.971
12/16/2016,22:25,001.93403,01047.485,00728.673
12/16/2016,22:35,001.94097,01055.492,00729.452
12/16/2016,22:45,001.94792,01069.799,00730.221
12/16/2016,22:55,001.95486,01079.091,00731.096
12/16/2016,23:05,001.96181,01086.797,00731.923
12/16/2016,23:15,001.96875,01093.163,00732.774
12/16/2016,23:25,001.97569,01101.250,00733.709
12/16/2016,23:35,001.98264,01104.238,00734.694
12/16/2016,23:45,001.98958,01105.014,00735.730
12/16/2016,23:55,001.99653,01112.964,00736.768
12/17/2016,00:05,002.00347,01110.066,00737.885
12/17/2016,00:15,002.01042,01112.929,00739.002
12/17/2016,00:25,002.01736,01105.022,00740.245
12/17/2016,00:35,002.02431,01107.807,00741.427
12/17/2016,00:45,002.03125,01103.898,00742.696
12/17/2016,00:55,002.03819,01100.109,00743.982
12/17/2016,01:05,002.04514,01100.461,00745.230
12/17/2016,01:15,002.05208,01093.750,00746.640
12/17/2016,01:25,002.05903,01089.947,00748.014
12/17/2016,01:35,002.06597,01080.687,00749.486
12/17/2016,01:45,002.07292,01078.994,00750.948
12/17/2016,01:55,002.07986,01066.819,00752.514
12/17/2016,02:05,002.08681,01053.598,00754.115
12/17/2016,02:15,002.09375,01054.576,00755.623
12/17/2016,02:25,002.10069,01042.327,00757.315
12/17/2016,02:35,002.10764,01031.897,00759.019
12/17/2016,02:45,002.11458,01025.545,00760.697
12/17/2016,02:55,002.12153,01011.178,00762.488
12/17/2016,03:05,002.12847,01007.692,00764.303
12/17/2016,03:15,002.13542,00991.634,00766.186
12/17/2016,03:25,002.14236,00987.815,00768.034
12/17/2016,03:35,002.14931,00970.051,00770.004
12/17/2016,03:45,002.15625,00964.222,00771.947
12/17/2016,03:55,002.16319,00950.076,00774.011
12/17/2016,04:05,002.17014,00936.992,00776.090
12/17/2016,04:15,002.17708,00921.180,00778.235
12/17/2016,04:25,002.18403,00912.616,00780.321
12/17/2016,04:35,002.19097,00912.645,00782.366
12/17/2016,04:45,002.19792,00889.577,00784.627
12/17/2016,04:55,002.20486,00890.434,00786.785
12/17/2016,05:05,002.21181,00879.890,00788.980
12/17/2016,05:15,002.21875,00864.893,00791.242
12/17/2016,05:25,002.22569,00847.526,00793.572
12/17/2016,05:35,002.23264,00840.829,00795.821
12/17/2016,05:45,002.23958,00832.135,00798.088
12/17/2016,05:55,002.24653,00818.626,00800.409
12/17/2016,06:05,002.25347,00806.764,00802.716
12/17/2016,06:15,002.26042,00793.621,00805.102
12/17/2016,06:25,002.26736,00791.079,00807.328
12/17/2016,06:35,002.27431,00777.310,00809.675
12/17/2016,06:45,002.28125,00770.996,00811.997
12/17/2016,06:55,002.28819,00756.731,00814.329
12/17/2016,07:05,002.29514,00749.226,00816.614
12/17/2016,07:15,002.30208,00739.348,00818.838
12/17/2016,07:25,002.30903,00728.679,00821.083
12/17/2016,07:35,002.31597,00713.834,00823.273
12/17/2016,07:45,002.32292,00707.684,00825.379
12/17/2016,07:55,002.32986,00691.582,00827.567
12/17/2016,08:05,002.33681,00686.254,00829.671
12/17/2016,08:15,002.34375,00680.167,00831.586
12/17/2016,08:25,002.35069,00661.553,00833.598
12/17/2016,08:35,002.35764,00660.266,00835.390
12/17/2016,08:45,002.36458,00649.091,00837.253
12/17/2016,08:55,002.37153,00639.154,00838.984
12/17/2016,09:05,002.37847,00629.772,00840.699
12/17/2016,09:15,002.38542,00624.651,00842.263
12/17/2016,09:25,002.39236,00609.869,00843.905
12/17/2016,09:35,002.39931,00610.379,00845.282
12/17/2016,09:45,002.40625,00606.711,00846.655
12/17/2016,09:55,002.41319,00598.392,00848.001
12/17/2016,10:05,002.42014,00592.462,00849.231
12/17/2016,10:15,002.42708,00584.721,00850.412
12/17/2016,10:25,002.43403,00577.619,00851.549
12/17/2016,10:35,002.44097,00575.372,00852.526
12/17/2016,10:45,002.44792,00575.604,00853.425
12/17/2016,10:55,002.45486,00561.725,00854.401
12/17/2016,11:05,002.46181,00561.692,00855.176
12/17/2016,11:15,002.46875,00562.370,00855.947
12/17/2016,11:25,002.47569,00556.838,00856.653
12/17/2016,11:35,002.48264,00557.270,00857.346
12/17/2016,11:45,002.48958,00550.415,00857.989
12/17/2016,11:55,002.49653,00550.434,00858.501
12/17/2016,12:05,002.50347,00552.887,00859.000
12/17/2016,12:15,002.51042,00554.421,00859.413
12/17/2016,12:25,002.51736,00557.193,00859.815
12/17/2016,12:35,002.52431,00553.180,00860.192
12/17/2016,12:45,002.53125,00555.645,00860.579
12/17/2016,12:55,002.53819,00555.392,00860.846
12/17/2016,13:05,002.54514,00565.677,00861.060
12/17/2016,13:15,002.55208,00564.044,00861.276
12/17/2016,13:25,002.55903,00571.846,00861.340
12/17/2016,13:35,002.56597,00574.170,00861.509
12/17/2016,13:45,002.57292,00580.588,00861.601
12/17/2016,13:55,002.57986,00587.164,00861.707
12/17/2016,14:05,002.58681,00591.750,00861.788
12/17/2016,14:15,002.59375,00602.089,00861.804
12/17/2016,14:25,002.60069,00612.959,00861.831
12/17/2016,14:35,002.60764,00616.562,00861.914
12/17/2016,14:45,002.61458,00627.197,00861.897
12/17/2016,14:55,002.62153,00637.680,00861.897
12/17/2016,15:05,002.62847,00643.494,00861.890
12/17/2016,15:15,002.63542,00656.125,00861.862
12/17/2016,15:25,002.64236,00668.879,00861.786
12/17/2016,15:35,002.64931,00683.462,00861.747
12/17/2016,15:45,002.65625,00693.285,00861.718
12/17/2016,15:55,002.66319,00708.366,00861.656
12/17/2016,16:05,002.67014,00718.915,00861.687
12/17/2016,16:15,002.67708,00730.303,00861.741
12/17/2016,16:25,002.68403,00746.125,00861.705
12/17/2016,16:35,002.69097,00764.058,00861.584
12/17/2016,16:45,002.69792,00779.193,00861.574
12/17/2016,16:55,002.70486,00790.045,00861.490
12/17/2016,17:05,002.71181,00809.471,00861.363
12/17/2016,17:15,002.71875,00829.135,00861.267
12/17/2016,17:25,002.72569,00839.215,00861.244
12/17/2016,17:35,002.73264,00858.719,00861.194
12/17/2016,17:45,002.73958,00871.524,00861.101
12/17/2016,17:55,002.74653,00891.979,00861.038
12/17/2016,18:05,002.75347,00914.717,00860.977
12/17/2016,18:15,002.76042,00924.098,00861.011
12/17/2016,18:25,002.76736,00952.172,00860.837
12/17/2016,18:35,002.77431,00966.828,00860.860
12/17/2016,18:45,002.78125,00980.194,00860.832
12/17/2016,18:55,002.78819,00995.982,00860.852
12/17/2016,19:05,002.79514,01011.107,00860.854
12/17/2016,19:15,002.80208,01027.508,00860.890
12/17/2016,19:25,002.80903,01038.788,00860.962
12/17/2016,19:35,002.81597,01058.985,00861.000
12/17/2016,19:45,002.82292,01076.798,00861.087
12/17/2016,19:55,002.82986,01093.854,00861.255
12/17/2016,20:05,002.83681,01098.136,00861.473
12/17/2016,20:15,002.84375,01109.898,00861.646
12/17/2016,20:25,002.85069,01123.738,00861.952
12/17/2016,20:35,002.85764,01137.620,00862.179
12/17/2016,20:45,002.86458,01140.958,00862.527
12/17/2016,20:55,002.87153,01151.317,00862.886
12/17/2016,21:05,002.87847,01162.139,00863.307
12/17/2016,21:15,002.88542,01179.286,00863.700
12/17/2016,21:25,002.89236,01174.301,00864.333
12/17/2016,21:35,002.89931,01179.689,00864.851
12/17/2016,21:45,002.90625,01188.926,00865.344
12/17/2016,21:55,002.91319,01190.235,00865.977
12/17/2016,22:05,002.92014,01189.819,00866.666
12/17/2016,22:15,002.92708,01201.872,00867.254
12/17/2016,22:25,002.93403,01191.981,00868.111
12/17/2016,22:35,002.94097,01197.615,00868.881
12/17/2016,22:45,002.94792,01203.913,00869.665
12/17/2016,22:55,002.95486,01196.768,00870.615
12/17/2016,23:05,002.96181,01203.300,00871.518
12/17/2016,23:15,002.96875,01195.952,00872.530
12/17/2016,23:25,002.97569,01203.104,00873.527
12/17/2016,23:35,002.98264,01189.472,00874.691
12/17/2016,23:45,002.98958,01185.689,00875.873
12/17/2016,23:55,002.99653,01183.339,00877.069
12/18/2016,00:05,003.00347,01173.134,00878.337
12/18/2016,00:15,003.01042,01164.905,00879.597
12/18/2016,00:25,003.01736,01157.362,00880.880
12/18/2016,00:35,003.02431,01161.279,00882.179
12/18/2016,00:45,003.03125,01137.821,00883.686
12/18/2016,00:55,003.03819,01141.112,00885.081
12/18/2016,01:05,003.04514,01122.706,00886.598
12/18/2016,01:15,003.05208,01106.833,00888.133
12/18/2016,01:25,003.05903,01107.035,00889.619
12/18/2016,01:35,003.06597,01098.467,00891.220
12/18/2016,01:45,003.07292,01088.510,00892.771
12/18/2016,01:55,003.07986,01069.698,00894.476
12/18/2016,02:05,003.08681,01067.190,00896.100
12/18/2016,02:15,003.09375,01057.010,00897.789
12/18/2016,02:25,003.10069,01047.327,00899.502
12/18/2016,02:35,003.10764,01033.730,00901.261
12/18/2016,02:45,003.11458,01021.594,00903.032
12/18/2016,02:55,003.12153,01012.602,00904.762
12/18/2016,03:05,003.12847,01000.303,00906.560
12/18/2016,03:15,003.13542,00989.656,00908.374
12/18/2016,03:25,003.14236,00979.097,00910.207
12/18/2016,03:35,003.14931,00969.949,00912.030
12/18/2016,03:45,003.15625,00956.373,00913.851
12/18/2016,03:55,003.16319,00951.913,00915.622
12/18/2016,04:05,003.17014,00940.349,00917.474
12/18/2016,04:15,003.17708,00923.318,00919.319
12/18/2016,04:25,003.18403,00913.367,00921.130
12/18/2016,04:35,003.19097,00903.205,00922.889
12/18/2016,04:45,003.19792,00889.391,00924.654
12/18/2016,04:55,003.20486,00881.350,00926.398
12/18/2016,05:05,003.21181,00870.920,00928.166
12/18/2016,05:15,003.21875,00854.312,00929.835
12/18/2016,05:25,003.22569,00853.251,00931.436
12/18/2016,05:35,003.23264,00831.761,00933.093
12/18/2016,05:45,003.23958,00830.141,00934.669
12/18/2016,05:55,003.24653,00820.829,00936.133
12/18/2016,06:05,003.25347,00807.781,00937.602
12/18/2016,06:15,003.26042,00794.497,00939.099
12/18/2016,06:25,003.26736,00795.220,00940.300
12/18/2016,06:35,003.27431,00780.304,00941.613
12/18/2016,06:45,003.28125,00775.353,00942.768
12/18/2016,06:55,003.28819,00764.733,00943.889
12/18/2016,07:05,003.29514,00760.826,00944.943
12/18/2016,07:15,003.30208,00750.202,00945.939
12/18/2016,07:25,003.30903,00739.430,00946.915
12/18/2016,07:35,003.31597,00737.840,00947.755
12/18/2016,07:45,003.32292,00732.425,00948.518
12/18/2016,07:55,003.32986,00721.571,00949.263
12/18/2016,08:05,003.33681,00716.454,00949.902
12/18/2016,08:15,003.34375,00718.829,00950.423
12/18/2016,08:25,003.35069,00706.373,00950.976
12/18/2016,08:35,003.35764,00701.895,00951.337
12/18/2016,08:45,003.36458,00700.432,00951.654
12/18/2016,08:55,003.37153,00700.473,00951.882
12/18/2016,09:05,003.37847,00697.496,00952.106
12/18/2016,09:15,003.38542,00694.753,00952.218
12/18/2016,09:25,003.39236,00689.390,00952.299
12/18/2016,09:35,003.39931,00685.901,00952.304
12/18/2016,09:45,003.40625,00689.677,00952.191
12/18/2016,09:55,003.41319,00689.803,00952.036
12/18/2016,10:05,003.42014,00680.318,00951.954
12/18/2016,10:15,003.42708,00689.394,00951.679
12/18/2016,10:25,003.43403,00690.388,00951.483
12/18/2016,10:35,003.44097,00693.233,00951.197
12/18/2016,10:45,003.44792,00689.475,00950.792
12/18/2016,10:55,003.45486,00696.488,00950.371
12/18/2016,11:05,003.46181,00698.702,00949.910
12/18/2016,11:15,003.46875,00705.549,00949.419
12/18/2016,11:25,003.47569,00708.933,00948.824
12/18/2016,11:35,003.48264,00714.428,00948.209
12/18/2016,11:45,003.48958,00717.875,00947.581
12/18/2016,11:55,003.49653,00722.792,00946.930
12/18/2016,12:05,003.50347,00725.142,00946.303
12/18/2016,12:15,003.51042,00731.841,00945.651
12/18/2016,12:25,003.51736,00741.533,00944.984
12/18/2016,12:35,003.52431,00746.129,00944.214
12/18/2016,12:45,003.53125,00756.835,00943.571
12/18/2016,12:55,003.53819,00762.707,00942.808
12/18/2016,13:05,003.54514,00766.034,00942.123
12/18/2016,13:15,003.55208,00783.080,00941.397
12/18/2016,13:25,003.55903,00792.937,00940.631
12/18/2016,13:35,003.56597,00790.959,00939.917
12/18/2016,13:45,003.57292,00810.418,00939.069
12/18/2016,13:55,003.57986,00819.842,00938.373
12/18/2016,14:05,003.58681,00831.797,00937.578
12/18/2016,14:15,003.59375,00846.459,00936.795
12/18/2016,14:25,003.60069,00852.809,00936.084
12/18/2016,14:35,003.60764,00866.551,00935.339
12/18/2016,14:45,003.61458,00874.315,00934.654
12/18/2016,14:55,003.62153,00886.464,00933.917
12/18/2016,15:05,003.62847,00903.145,00933.210
12/18/2016,15:15,003.63542,00918.549,00932.515
12/18/2016,15:25,003.64236,00933.234,00931.854
12/18/2016,15:35,003.64931,00938.321,00931.213
12/18/2016,15:45,003.65625,00955.348,00930.556
12/18/2016,15:55,003.66319,00970.243,00929.832
12/18/2016,16:05,003.67014,00975.326,00929.262
12/18/2016,16:15,003.67708,00993.302,00928.625
12/18/2016,16:25,003.68403,01003.659,00928.085
12/18/2016,16:35,003.69097,01016.034,00927.521
12/18/2016,16:45,003.69792,01029.656,00927.022
12/18/2016,16:55,003.70486,01050.071,00926.447
12/18/2016,17:05,003.71181,01049.569,00926.106
12/18/2016,17:15,003.71875,01065.536,00925.716
12/18/2016,17:25,003.72569,01072.496,00925.321
12/18/2016,17:35,003.73264,01093.666,00924.943
12/18/2016,17:45,003.73958,01090.647,00924.697
12/18/2016,17:55,003.74653,01110.135,00924.333
12/18/2016,18:05,003.75347,01123.405,00924.061
12/18/2016,18:15,003.76042,01123.515,00923.942
12/18/2016,18:25,003.76736,01138.336,00923.701
12/18/2016,18:35,003.77431,01139.190,00923.641
12/18/2016,18:45,003.78125,01144.660,00923.549
12/18/2016,18:55,003.78819,01156.746,00923.503
12/18/2016,19:05,003.79514,01158.374,00923.471
12/18/2016,19:15,003.80208,01166.571,00923.520
12/18/2016,19:25,003.80903,01176.770,00923.592
12/18/2016,19:35,003.81597,01179.737,00923.691
12/18/2016,19:45,003.82292,01188.672,00923.790
12/18/2016,19:55,003.82986,01183.803,00924.094
12/18/2016,20:05,003.83681,01186.222,00924.337
12/18/2016,20:15,003.84375,01189.855,00924.533
12/18/2016,20:25,003.85069,01184.427,00924.902
12/18/2016,20:35,003.85764,01184.482,00925.276
12/18/2016,20:45,003.86458,01183.730,00925.670
12/18/2016,20:55,003.87153,01190.919,00926.064
12/18/2016,21:05,003.87847,01192.540,00926.533
12/18/2016,21:15,003.88542,01180.357,00927.103
12/18/2016,21:25,003.89236,01176.896,00927.686
12/18/2016,21:35,003.89931,01176.739,00928.307
12/18/2016,21:45,003.90625,01168.295,00928.955
12/18/2016,21:55,003.91319,01168.736,00929.534
12/18/2016,22:05,003.92014,01171.861,00930.260
12/18/2016,22:15,003.92708,01165.159,00930.982
12/18/2016,22:25,003.93403,01159.873,00931.783
12/18/2016,22:35,003.94097,01142.622,00932.615
12/18/2016,22:45,003.94792,01143.993,00933.411
12/18/2016,22:55,003.95486,01140.114,00934.238
12/18/2016,23:05,003.96181,01133.042,00935.121
12/18/2016,23:15,003.96875,01121.943,00936.057
12/18/2016,23:25,003.97569,01107.649,00937.035
12/18/2016,23:35,003.98264,01099.942,00938.014
12/18/2016,23:45,003.98958,01095.855,00938.978
12/18/2016,23:55,003.99653,01086.493,00939.949
12/19/2016,00:05,004.00347,01078.940,00941.026
12/19/2016,00:15,004.01042,01072.317,00942.082
12/19/2016,00:25,004.01736,01056.605,00943.211
12/19/2016,00:35,004.02431,01057.187,00944.259
12/19/2016,00:45,004.03125,01038.609,00945.420
12/19/2016,00:55,004.03819,01028.868,00946.571
12/19/2016,01:05,004.04514,01020.750,00947.728
12/19/2016,01:15,004.05208,01008.065,00948.849
12/19/2016,01:25,004.05903,00995.073,00949.960
12/19/2016,01:35,004.06597,00987.684,00951.151
12/19/2016,01:45,004.07292,00980.163,00952.232
12/19/2016,01:55,004.07986,00966.319,00953.412
12/19/2016,02:05,004.08681,00960.434,00954.509
12/19/2016,02:15,004.09375,00952.782,00955.580
12/19/2016,02:25,004.10069,00941.632,00956.742
12/19/2016,02:35,004.10764,00932.178,00957.813
12/19/2016,02:45,004.11458,00920.011,00958.914
12/19/2016,02:55,004.12153,00916.633,00959.977
12/19/2016,03:05,004.12847,00906.316,00960.998
12/19/2016,03:15,004.13542,00899.996,00961.916
12/19/2016,03:25,004.14236,00883.932,00962.865
12/19/2016,03:35,004.14931,00880.183,00963.778
12/19/2016,03:45,004.15625,00863.971,00964.711
12/19/2016,03:55,004.16319,00864.552,00965.487
12/19/2016,04:05,004.17014,00850.712,00966.370
12/19/2016,04:15,004.17708,00847.102,00967.105
12/19/2016,04:25,004.18403,00835.461,00967.879
12/19/2016,04:35,004.19097,00832.258,00968.564
12/19/2016,04:45,004.19792,00820.057,00969.285
12/19/2016,04:55,004.20486,00822.020,00969.729
12/19/2016,05:05,004.21181,00814.917,00970.294
12/19/2016,05:15,004.21875,00804.033,00970.836
12/19/2016,05:25,004.22569,00799.311,00971.360
12/19/2016,05:35,004.23264,00792.135,00971.755
12/19/2016,05:45,004.23958,00788.680,00972.142
12/19/2016,05:55,004.24653,00782.436,00972.494
12/19/2016,06:05,004.25347,00777.760,00972.743
12/19/2016,06:15,004.26042,00775.765,00972.973
12/19/2016,06:25,004.26736,00772.600,00973.111
12/19/2016,06:35,004.27431,00767.755,00973.285
12/19/2016,06:45,004.28125,00770.381,00973.374
12/19/2016,06:55,004.28819,00757.893,00973.518
12/19/2016,07:05,004.29514,00765.241,00973.506
12/19/2016,07:15,004.30208,00759.895,00973.477
12/19/2016,07:25,004.30903,00754.926,00973.446
12/19/2016,07:35,004.31597,00755.389,00973.299
12/19/2016,07:45,004.32292,00759.889,00973.053
12/19/2016,07:55,004.32986,00753.421,00972.909
12/19/2016,08:05,004.33681,00750.202,00972.660
12/19/2016,08:15,004.34375,00753.436,00972.332
12/19/2016,08:25,004.35069,00755.059,00972.015
12/19/2016,08:35,004.35764,00755.517,00971.714
12/19/2016,08:45,004.36458,00763.651,00971.352
12/19/2016,08:55,004.37153,00765.730,00970.937
12/19/2016,09:05,004.37847,00763.468,00970.497
12/19/2016,09:15,004.38542,00768.788,00970.056
12/19/2016,09:25,004.39236,00773.873,00969.563
12/19/2016,09:35,004.39931,00773.250,00969.092
12/19/2016,09:45,004.40625,00772.451,00968.585
