LumiCycle: 07 (Raw)
Date,Time (hr:min),Time (days),counts/sec, baseline 
12/14/2017,11:18,001.47083,00049.796,00060.473
12/14/2017,11:33,001.48125,00051.068,00060.327
12/14/2017,11:48,001.49167,00052.343,00060.205
12/14/2017,12:03,001.50208,00055.531,00060.055
12/14/2017,12:18,001.51250,00055.568,00059.963
12/14/2017,12:33,001.52292,00055.545,00059.866
12/14/2017,12:48,001.53333,00058.770,00059.755
12/14/2017,13:03,001.54375,00057.293,00059.698
12/14/2017,13:18,001.55417,00061.395,00059.583
12/14/2017,13:33,001.56458,00063.084,00059.491
12/14/2017,13:48,001.57500,00063.678,00059.437
12/14/2017,14:03,001.58542,00065.936,00059.369
12/14/2017,14:18,001.59583,00068.354,00059.293
12/14/2017,14:33,001.60625,00068.034,00059.261
12/14/2017,14:48,001.61667,00069.993,00059.205
12/14/2017,15:03,001.62708,00071.552,00059.162
12/14/2017,15:18,001.63750,00071.775,00059.143
12/14/2017,15:33,001.64792,00072.930,00059.122
12/14/2017,15:48,001.65833,00075.543,00059.090
12/14/2017,16:03,001.66875,00075.092,00059.095
12/14/2017,16:18,001.67917,00077.840,00059.054
12/14/2017,16:33,001.68958,00078.687,00059.042
12/14/2017,16:48,001.70000,00078.383,00059.039
12/14/2017,17:03,001.71042,00078.415,00059.056
12/14/2017,17:18,001.72083,00080.550,00059.040
12/14/2017,17:33,001.73125,00080.510,00059.062
12/14/2017,17:48,001.74167,00079.033,00059.097
12/14/2017,18:03,001.75208,00081.561,00059.105
12/14/2017,18:18,001.76250,00082.335,00059.132
12/14/2017,18:33,001.77292,00080.054,00059.173
12/14/2017,18:48,001.78333,00083.015,00059.162
12/14/2017,19:03,001.79375,00081.482,00059.209
12/14/2017,19:18,001.80417,00080.408,00059.235
12/14/2017,19:33,001.81458,00079.100,00059.274
12/14/2017,19:48,001.82500,00079.113,00059.311
12/14/2017,20:03,001.83542,00079.846,00059.326
12/14/2017,20:18,001.84583,00079.445,00059.364
12/14/2017,20:33,001.85625,00076.919,00059.427
12/14/2017,20:48,001.86667,00077.090,00059.454
12/14/2017,21:03,001.87708,00076.366,00059.482
12/14/2017,21:18,001.88750,00073.448,00059.520
12/14/2017,21:33,001.89792,00073.288,00059.538
12/14/2017,21:48,001.90833,00070.806,00059.601
12/14/2017,22:03,001.91875,00069.824,00059.632
12/14/2017,22:18,001.92917,00069.244,00059.659
12/14/2017,22:33,001.93958,00068.160,00059.687
12/14/2017,22:48,001.95000,00067.185,00059.722
12/14/2017,23:03,001.96042,00064.935,00059.779
12/14/2017,23:18,001.97083,00064.802,00059.813
12/14/2017,23:33,001.98125,00062.841,00059.847
12/14/2017,23:48,001.99167,00062.580,00059.862
12/15/2017,00:03,002.00208,00060.831,00059.895
12/15/2017,00:18,002.01250,00060.307,00059.891
12/15/2017,00:33,002.02292,00058.278,00059.919
12/15/2017,00:48,002.03333,00056.829,00059.942
12/15/2017,01:03,002.04375,00057.254,00059.909
12/15/2017,01:18,002.05417,00053.586,00059.966
12/15/2017,01:33,002.06458,00053.767,00059.967
12/15/2017,01:48,002.07500,00053.320,00059.959
12/15/2017,02:03,002.08542,00052.017,00059.971
12/15/2017,02:18,002.09583,00051.847,00059.948
12/15/2017,02:33,002.10625,00051.230,00059.930
12/15/2017,02:48,002.11667,00048.983,00059.932
12/15/2017,03:03,002.12708,00049.239,00059.892
12/15/2017,03:18,002.13750,00048.535,00059.872
12/15/2017,03:33,002.14792,00047.659,00059.853
12/15/2017,03:48,002.15833,00048.158,00059.805
12/15/2017,04:03,002.16875,00047.182,00059.751
12/15/2017,04:18,002.17917,00045.659,00059.728
12/15/2017,04:33,002.18958,00045.727,00059.664
12/15/2017,04:48,002.20000,00044.684,00059.596
12/15/2017,05:03,002.21042,00045.136,00059.539
12/15/2017,05:18,002.22083,00044.713,00059.507
12/15/2017,05:33,002.23125,00044.450,00059.436
12/15/2017,05:48,002.24167,00043.256,00059.383
12/15/2017,06:03,002.25208,00043.536,00059.313
12/15/2017,06:18,002.26250,00043.500,00059.238
12/15/2017,06:33,002.27292,00042.591,00059.167
12/15/2017,06:48,002.28333,00042.433,00059.108
12/15/2017,07:03,002.29375,00043.266,00059.000
12/15/2017,07:18,002.30417,00041.815,00058.938
12/15/2017,07:33,002.31458,00042.541,00058.858
12/15/2017,07:48,002.32500,00044.162,00058.785
12/15/2017,08:03,002.33542,00043.012,00058.726
12/15/2017,08:18,002.34583,00043.993,00058.637
12/15/2017,08:33,002.35625,00044.424,00058.549
12/15/2017,08:48,002.36667,00043.742,00058.485
12/15/2017,09:03,002.37708,00044.265,00058.418
12/15/2017,09:18,002.38750,00043.963,00058.346
12/15/2017,09:33,002.39792,00045.329,00058.297
12/15/2017,09:48,002.40833,00046.307,00058.221
12/15/2017,10:03,002.41875,00046.518,00058.198
12/15/2017,10:18,002.42917,00047.185,00058.155
12/15/2017,10:33,002.43958,00048.253,00058.102
12/15/2017,10:48,002.45000,00049.476,00058.041
12/15/2017,11:03,002.46042,00050.800,00057.988
12/15/2017,11:18,002.47083,00052.545,00057.954
12/15/2017,11:33,002.48125,00051.081,00057.922
12/15/2017,11:48,002.49167,00052.320,00057.892
12/15/2017,12:03,002.50208,00053.689,00057.854
12/15/2017,12:18,002.51250,00054.687,00057.820
12/15/2017,12:33,002.52292,00056.142,00057.777
12/15/2017,12:48,002.53333,00056.304,00057.759
12/15/2017,13:03,002.54375,00056.026,00057.741
12/15/2017,13:18,002.55417,00059.168,00057.693
12/15/2017,13:33,002.56458,00061.608,00057.686
12/15/2017,13:48,002.57500,00061.927,00057.674
12/15/2017,14:03,002.58542,00063.504,00057.658
12/15/2017,14:18,002.59583,00063.525,00057.661
12/15/2017,14:33,002.60625,00066.075,00057.620
12/15/2017,14:48,002.61667,00065.986,00057.612
12/15/2017,15:03,002.62708,00066.404,00057.628
12/15/2017,15:18,002.63750,00068.867,00057.604
12/15/2017,15:33,002.64792,00069.135,00057.603
12/15/2017,15:48,002.65833,00068.782,00057.610
12/15/2017,16:03,002.66875,00069.403,00057.603
12/15/2017,16:18,002.67917,00071.375,00057.594
12/15/2017,16:33,002.68958,00071.775,00057.602
12/15/2017,16:48,002.70000,00071.095,00057.611
12/15/2017,17:03,002.71042,00073.345,00057.593
12/15/2017,17:18,002.72083,00074.918,00057.584
12/15/2017,17:33,002.73125,00073.471,00057.602
12/15/2017,17:48,002.74167,00074.221,00057.606
12/15/2017,18:03,002.75208,00072.652,00057.642
12/15/2017,18:18,002.76250,00074.236,00057.637
12/15/2017,18:33,002.77292,00074.675,00057.630
12/15/2017,18:48,002.78333,00074.202,00057.657
12/15/2017,19:03,002.79375,00073.504,00057.688
12/15/2017,19:18,002.80417,00074.080,00057.692
12/15/2017,19:33,002.81458,00073.435,00057.723
12/15/2017,19:48,002.82500,00073.755,00057.746
12/15/2017,20:03,002.83542,00072.283,00057.772
12/15/2017,20:18,002.84583,00072.250,00057.788
12/15/2017,20:33,002.85625,00071.411,00057.806
12/15/2017,20:48,002.86667,00070.141,00057.819
12/15/2017,21:03,002.87708,00071.160,00057.822
12/15/2017,21:18,002.88750,00069.139,00057.843
12/15/2017,21:33,002.89792,00070.104,00057.861
12/15/2017,21:48,002.90833,00066.954,00057.908
12/15/2017,22:03,002.91875,00068.824,00057.883
12/15/2017,22:18,002.92917,00066.337,00057.917
12/15/2017,22:33,002.93958,00065.234,00057.921
12/15/2017,22:48,002.95000,00063.542,00057.939
12/15/2017,23:03,002.96042,00063.401,00057.936
12/15/2017,23:18,002.97083,00063.449,00057.929
12/15/2017,23:33,002.98125,00060.307,00057.936
12/15/2017,23:48,002.99167,00061.134,00057.915
12/16/2017,00:03,003.00208,00060.338,00057.900
12/16/2017,00:18,003.01250,00058.599,00057.893
12/16/2017,00:33,003.02292,00057.634,00057.889
12/16/2017,00:48,003.03333,00056.642,00057.861
12/16/2017,01:03,003.04375,00054.851,00057.861
12/16/2017,01:18,003.05417,00055.764,00057.837
12/16/2017,01:33,003.06458,00055.336,00057.814
12/16/2017,01:48,003.07500,00052.932,00057.787
12/16/2017,02:03,003.08542,00053.408,00057.720
12/16/2017,02:18,003.09583,00052.296,00057.670
12/16/2017,02:33,003.10625,00050.468,00057.620
12/16/2017,02:48,003.11667,00050.370,00057.538
12/16/2017,03:03,003.12708,00050.978,00057.467
12/16/2017,03:18,003.13750,00049.341,00057.408
12/16/2017,03:33,003.14792,00048.759,00057.330
12/16/2017,03:48,003.15833,00047.951,00057.258
12/16/2017,04:03,003.16875,00048.151,00057.200
12/16/2017,04:18,003.17917,00048.235,00057.131
12/16/2017,04:33,003.18958,00046.885,00057.052
12/16/2017,04:48,003.20000,00045.902,00056.968
12/16/2017,05:03,003.21042,00045.153,00056.886
12/16/2017,05:18,003.22083,00045.832,00056.768
12/16/2017,05:33,003.23125,00045.050,00056.657
12/16/2017,05:48,003.24167,00045.568,00056.561
12/16/2017,06:03,003.25208,00045.097,00056.445
12/16/2017,06:18,003.26250,00044.723,00056.362
12/16/2017,06:33,003.27292,00043.218,00056.276
12/16/2017,06:48,003.28333,00044.675,00056.161
12/16/2017,07:03,003.29375,00044.764,00056.070
12/16/2017,07:18,003.30417,00044.245,00055.971
12/16/2017,07:33,003.31458,00044.105,00055.867
12/16/2017,07:48,003.32500,00045.040,00055.755
12/16/2017,08:03,003.33542,00045.194,00055.655
12/16/2017,08:18,003.34583,00044.582,00055.561
12/16/2017,08:33,003.35625,00044.873,00055.446
12/16/2017,08:48,003.36667,00044.414,00055.371
12/16/2017,09:03,003.37708,00045.022,00055.296
12/16/2017,09:18,003.38750,00044.249,00055.207
12/16/2017,09:33,003.39792,00046.633,00055.123
12/16/2017,09:48,003.40833,00046.679,00055.030
12/16/2017,10:03,003.41875,00045.817,00054.990
12/16/2017,10:18,003.42917,00047.308,00054.883
12/16/2017,10:33,003.43958,00046.484,00054.836
12/16/2017,10:48,003.45000,00048.272,00054.760
12/16/2017,11:03,003.46042,00049.014,00054.693
12/16/2017,11:18,003.47083,00050.210,00054.628
12/16/2017,11:33,003.48125,00050.081,00054.556
12/16/2017,11:48,003.49167,00049.837,00054.519
12/16/2017,12:03,003.50208,00050.141,00054.460
12/16/2017,12:18,003.51250,00051.285,00054.406
12/16/2017,12:33,003.52292,00053.265,00054.357
12/16/2017,12:48,003.53333,00052.496,00054.332
12/16/2017,13:03,003.54375,00054.555,00054.274
12/16/2017,13:18,003.55417,00054.639,00054.264
12/16/2017,13:33,003.56458,00056.521,00054.216
12/16/2017,13:48,003.57500,00056.632,00054.176
12/16/2017,14:03,003.58542,00055.908,00054.162
12/16/2017,14:18,003.59583,00057.578,00054.118
12/16/2017,14:33,003.60625,00056.951,00054.101
12/16/2017,14:48,003.61667,00058.064,00054.088
12/16/2017,15:03,003.62708,00059.825,00054.053
12/16/2017,15:18,003.63750,00059.075,00054.024
12/16/2017,15:33,003.64792,00060.803,00053.983
12/16/2017,15:48,003.65833,00061.368,00053.959
12/16/2017,16:03,003.66875,00063.477,00053.933
12/16/2017,16:18,003.67917,00062.814,00053.924
12/16/2017,16:33,003.68958,00062.488,00053.916
12/16/2017,16:48,003.70000,00062.700,00053.914
12/16/2017,17:03,003.71042,00062.496,00053.903
12/16/2017,17:18,003.72083,00062.710,00053.896
12/16/2017,17:33,003.73125,00063.486,00053.885
12/16/2017,17:48,003.74167,00064.715,00053.878
12/16/2017,18:03,003.75208,00062.662,00053.895
12/16/2017,18:18,003.76250,00064.272,00053.867
12/16/2017,18:33,003.77292,00064.477,00053.865
12/16/2017,18:48,003.78333,00065.104,00053.858
12/16/2017,19:03,003.79375,00065.548,00053.844
12/16/2017,19:18,003.80417,00063.468,00053.859
12/16/2017,19:33,003.81458,00063.972,00053.849
12/16/2017,19:48,003.82500,00063.669,00053.843
12/16/2017,20:03,003.83542,00064.256,00053.823
12/16/2017,20:18,003.84583,00062.690,00053.828
12/16/2017,20:33,003.85625,00061.491,00053.831
12/16/2017,20:48,003.86667,00063.682,00053.797
12/16/2017,21:03,003.87708,00063.587,00053.782
12/16/2017,21:18,003.88750,00061.822,00053.782
12/16/2017,21:33,003.89792,00063.533,00053.765
12/16/2017,21:48,003.90833,00061.199,00053.768
12/16/2017,22:03,003.91875,00062.261,00053.739
12/16/2017,22:18,003.92917,00060.032,00053.753
12/16/2017,22:33,003.93958,00060.975,00053.717
12/16/2017,22:48,003.95000,00059.718,00053.712
12/16/2017,23:03,003.96042,00057.830,00053.691
12/16/2017,23:18,003.97083,00058.388,00053.651
12/16/2017,23:33,003.98125,00056.401,00053.632
12/16/2017,23:48,003.99167,00056.493,00053.592
12/17/2017,00:03,004.00208,00055.797,00053.573
12/17/2017,00:18,004.01250,00056.336,00053.527
12/17/2017,00:33,004.02292,00055.876,00053.491
12/17/2017,00:48,004.03333,00054.468,00053.436
12/17/2017,01:03,004.04375,00053.099,00053.403
12/17/2017,01:18,004.05417,00053.979,00053.344
12/17/2017,01:33,004.06458,00053.032,00053.304
12/17/2017,01:48,004.07500,00051.578,00053.248
12/17/2017,02:03,004.08542,00050.903,00053.178
12/17/2017,02:18,004.09583,00050.877,00053.103
12/17/2017,02:33,004.10625,00050.029,00053.039
12/17/2017,02:48,004.11667,00050.292,00052.959
12/17/2017,03:03,004.12708,00048.795,00052.900
12/17/2017,03:18,004.13750,00047.469,00052.829
12/17/2017,03:33,004.14792,00047.102,00052.767
12/17/2017,03:48,004.15833,00047.020,00052.687
12/17/2017,04:03,004.16875,00047.592,00052.585
12/17/2017,04:18,004.17917,00046.569,00052.489
12/17/2017,04:33,004.18958,00047.142,00052.372
12/17/2017,04:48,004.20000,00046.967,00052.276
12/17/2017,05:03,004.21042,00044.555,00052.205
12/17/2017,05:18,004.22083,00044.788,00052.100
12/17/2017,05:33,004.23125,00045.471,00051.992
12/17/2017,05:48,004.24167,00045.643,00051.896
12/17/2017,06:03,004.25208,00045.105,00051.784
12/17/2017,06:18,004.26250,00044.088,00051.710
12/17/2017,06:33,004.27292,00044.745,00051.602
12/17/2017,06:48,004.28333,00043.181,00051.517
12/17/2017,07:03,004.29375,00043.704,00051.389
12/17/2017,07:18,004.30417,00044.173,00051.260
12/17/2017,07:33,004.31458,00043.741,00051.155
12/17/2017,07:48,004.32500,00043.273,00051.061
12/17/2017,08:03,004.33542,00043.695,00050.943
12/17/2017,08:18,004.34583,00044.112,00050.828
12/17/2017,08:33,004.35625,00043.675,00050.736
12/17/2017,08:48,004.36667,00043.754,00050.647
12/17/2017,09:03,004.37708,00042.938,00050.550
12/17/2017,09:18,004.38750,00043.227,00050.444
12/17/2017,09:33,004.39792,00044.343,00050.341
12/17/2017,09:48,004.40833,00044.557,00050.197
12/17/2017,10:03,004.41875,00045.007,00050.098
12/17/2017,10:18,004.42917,00044.881,00049.986
12/17/2017,10:33,004.43958,00044.816,00049.897
12/17/2017,10:48,004.45000,00044.789,00049.788
12/17/2017,11:03,004.46042,00044.304,00049.693
12/17/2017,11:18,004.47083,00045.761,00049.601
12/17/2017,11:33,004.48125,00046.363,00049.507
12/17/2017,11:48,004.49167,00046.408,00049.445
12/17/2017,12:03,004.50208,00047.232,00049.362
12/17/2017,12:18,004.51250,00046.255,00049.298
12/17/2017,12:33,004.52292,00047.377,00049.201
12/17/2017,12:48,004.53333,00046.642,00049.126
12/17/2017,13:03,004.54375,00047.911,00049.041
12/17/2017,13:18,004.55417,00049.767,00048.959
12/17/2017,13:33,004.56458,00049.911,00048.877
12/17/2017,13:48,004.57500,00049.671,00048.815
12/17/2017,14:03,004.58542,00049.219,00048.777
12/17/2017,14:18,004.59583,00048.654,00048.725
12/17/2017,14:33,004.60625,00050.572,00048.653
12/17/2017,14:48,004.61667,00049.553,00048.619
12/17/2017,15:03,004.62708,00050.925,00048.560
12/17/2017,15:18,004.63750,00051.683,00048.523
12/17/2017,15:33,004.64792,00052.786,00048.483
12/17/2017,15:48,004.65833,00053.001,00048.451
12/17/2017,16:03,004.66875,00052.131,00048.430
12/17/2017,16:18,004.67917,00053.283,00048.387
12/17/2017,16:33,004.68958,00052.118,00048.365
12/17/2017,16:48,004.70000,00053.099,00048.315
12/17/2017,17:03,004.71042,00053.466,00048.280
12/17/2017,17:18,004.72083,00052.699,00048.272
12/17/2017,17:33,004.73125,00052.993,00048.257
12/17/2017,17:48,004.74167,00054.436,00048.209
12/17/2017,18:03,004.75208,00053.485,00048.181
12/17/2017,18:18,004.76250,00054.525,00048.145
12/17/2017,18:33,004.77292,00054.571,00048.114
12/17/2017,18:48,004.78333,00054.729,00048.084
12/17/2017,19:03,004.79375,00053.310,00048.074
12/17/2017,19:18,004.80417,00053.604,00048.044
12/17/2017,19:33,004.81458,00052.979,00048.024
12/17/2017,19:48,004.82500,00054.487,00047.981
12/17/2017,20:03,004.83542,00052.782,00047.986
12/17/2017,20:18,004.84583,00053.595,00047.950
12/17/2017,20:33,004.85625,00053.415,00047.912
12/17/2017,20:48,004.86667,00053.038,00047.899
12/17/2017,21:03,004.87708,00053.586,00047.877
12/17/2017,21:18,004.88750,00053.670,00047.855
12/17/2017,21:33,004.89792,00053.038,00047.851
12/17/2017,21:48,004.90833,00049.986,00047.849
12/17/2017,22:03,004.91875,00052.099,00047.800
12/17/2017,22:18,004.92917,00051.422,00047.773
12/17/2017,22:33,004.93958,00051.356,00047.740
12/17/2017,22:48,004.95000,00050.486,00047.730
12/17/2017,23:03,004.96042,00050.180,00047.701
12/17/2017,23:18,004.97083,00050.432,00047.674
12/17/2017,23:33,004.98125,00049.930,00047.637
12/17/2017,23:48,004.99167,00050.510,00047.590
12/18/2017,00:03,005.00208,00049.347,00047.578
12/18/2017,00:18,005.01250,00048.659,00047.546
12/18/2017,00:33,005.02292,00048.211,00047.526
12/18/2017,00:48,005.03333,00047.882,00047.495
12/18/2017,01:03,005.04375,00047.584,00047.470
12/18/2017,01:18,005.05417,00047.134,00047.428
12/18/2017,01:33,005.06458,00046.210,00047.371
12/18/2017,01:48,005.07500,00046.826,00047.296
12/18/2017,02:03,005.08542,00047.462,00047.224
12/18/2017,02:18,005.09583,00045.359,00047.185
12/18/2017,02:33,005.10625,00045.900,00047.125
12/18/2017,02:48,005.11667,00045.736,00047.052
12/18/2017,03:03,005.12708,00046.041,00046.984
12/18/2017,03:18,005.13750,00046.023,00046.906
12/18/2017,03:33,005.14792,00044.659,00046.833
12/18/2017,03:48,005.15833,00044.313,00046.739
12/18/2017,04:03,005.16875,00044.125,00046.641
12/18/2017,04:18,005.17917,00044.543,00046.545
12/18/2017,04:33,005.18958,00043.339,00046.455
12/18/2017,04:48,005.20000,00043.358,00046.363
12/18/2017,05:03,005.21042,00043.919,00046.256
12/18/2017,05:18,005.22083,00043.077,00046.160
12/18/2017,05:33,005.23125,00043.563,00046.058
12/18/2017,05:48,005.24167,00042.340,00045.970
12/18/2017,06:03,005.25208,00042.050,00045.858
12/18/2017,06:18,005.26250,00042.675,00045.746
12/18/2017,06:33,005.27292,00041.093,00045.647
12/18/2017,06:48,005.28333,00042.057,00045.520
12/18/2017,07:03,005.29375,00040.788,00045.415
12/18/2017,07:18,005.30417,00041.169,00045.308
12/18/2017,07:33,005.31458,00041.579,00045.197
12/18/2017,07:48,005.32500,00041.137,00045.102
12/18/2017,08:03,005.33542,00042.096,00044.976
12/18/2017,08:18,005.34583,00040.985,00044.890
12/18/2017,08:33,005.35625,00040.301,00044.790
12/18/2017,08:48,005.36667,00042.058,00044.667
12/18/2017,09:03,005.37708,00042.162,00044.566
12/18/2017,09:18,005.38750,00040.965,00044.472
12/18/2017,09:33,005.39792,00042.169,00044.352
12/18/2017,09:48,005.40833,00041.121,00044.262
12/18/2017,10:03,005.41875,00042.001,00044.184
12/18/2017,10:18,005.42917,00041.683,00044.097
12/18/2017,10:33,005.43958,00041.614,00044.014
12/18/2017,10:48,005.45000,00042.984,00043.917
12/18/2017,11:03,005.46042,00041.694,00043.856
12/18/2017,11:18,005.47083,00042.031,00043.782
12/18/2017,11:33,005.48125,00041.719,00043.711
12/18/2017,11:48,005.49167,00042.432,00043.636
12/18/2017,12:03,005.50208,00044.104,00043.544
12/18/2017,12:18,005.51250,00043.451,00043.489
12/18/2017,12:33,005.52292,00043.833,00043.430
12/18/2017,12:48,005.53333,00044.133,00043.376
12/18/2017,13:03,005.54375,00043.938,00043.331
12/18/2017,13:18,005.55417,00043.379,00043.293
